Family Product,Lighting,Nb Circuit,Length,Work Center,Lamp/Cartridge Qty,Option,ID,Task,Time (min),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,2,lcswf1,5,Extend wires to reach socket,0,,2A/B,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,2,lcswf1,6,Place wires,0.35,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,2,lcswf1,6,Place wires,0.7,,B3LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,2,lcswf1,6,Place wires,1.05,,1,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,3,lcswf1,1,Clip 2 sockets on bracket or deflector,0.36,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,3,lcswf1,1,Clip 2 sockets on bracket or deflector,0.72,,2,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,3,lcswf1,1,Clip 2 sockets on bracket or deflector,0.96,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,3,lcswf1,2,Plug 2 wires into 2 sockets,0.6,,2A/B,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,3,lcswf1,2,Plug 2 wires into 2 sockets,1.2,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,3,lcswf1,2,Plug 2 wires into 2 sockets,1.6,,B4LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,3,lcswf1,3,Cut & cap 2 yellow wires,0.39,,1,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,3,lcswf1,3,Cut & cap 2 yellow wires,0,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,3,lcswf1,3,Cut & cap 2 yellow wires,0,,2,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,3,lcswf1,4,Plug 1 jumper wires,0.18,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,3,lcswf1,4,Plug 1 jumper wires,0.54,,2A/B,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,3,lcswf1,4,Plug 1 jumper wires,0.72,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,3,lcswf1,5,Extend wires to reach socket,0,,B4SLED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,3,lcswf1,5,Extend wires to reach socket,1.34,,1,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,3.76,,3.76,,,5.64,5.64,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
