 Family Product , Optic , Section , Work Center , Option , Length , ID , Task , Time (min) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUBIC,VL,Complete Section,Brake,subopticlens2,12,1,bring 4 sheets on cut table& equalize,0.0875,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,12,2,stick maskingtape on side edge,0.116875,,,2M,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,12,3,"place sheet, cut 1st pce, Qc",0.0325,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,12,4,cut 11 times,0.068125,,,2P,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,Complete Section,Brake,subopticlens2,12,5,make a stake & wrap together,0.071875,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SR1,Brake,subopticlens2,4,1,bring 4 sheets on cut table& equalize,0.029166667,,,BASE,,,,,,,,,,,,,3.7629,5.5229,7.2829,16.5687,3.7629,5.5229,7.2829,16.5687,2.3129,4.0729,5.8329,12.2187,2.3129,4.0729,5.8329,12.2187,57.5748
CUBIC,VL,SR1,Brake,subopticlens2,4,2,stick maskingtape on side edge,0.038958333,,,B,,,,,,,,,,,,,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,6.6348
CUBIC,VL,SR1,Brake,subopticlens2,4,3,"place sheet, cut 1st pce, Qc",0.010833333,,,Single Saw,,,,,,,,,,,,,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,6.6348
CUBIC,VL,SR1,Brake,subopticlens2,4,4,cut 11 times,0.022708333,,,P,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,4,5,make a stake & wrap together,0.023958333,,,Single Saw,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,8,1,bring 4 sheets on cut table& equalize,0.058333333,,,PL,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,8,2,stick maskingtape on side edge,0.077916667,,,Single Saw,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,8,3,"place sheet, cut 1st pce, Qc",0.021666667,,,S,,,,,,,,,,,,,0.89,1.49,2.09,4.47,0.89,1.49,2.09,4.47,0.6,1.2,1.8,3.6,0.6,1.2,1.8,3.6,16.14
CUBIC,VL,SR1,Brake,subopticlens2,8,4,cut 11 times,0.045416667,,,Saw Lenses,,,,,,,,,,,,,0.31,0.62,0.93,1.86,0.31,0.62,0.93,1.86,0.31,0.62,0.93,1.86,0.31,0.62,0.93,1.86,7.44
CUBIC,VL,SR1,Brake,subopticlens2,8,5,make a stake & wrap together,0.047916667,,,Single Saw,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,12,1,bring 4 sheets on cut table& equalize,0.0875,,,SB,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,12,2,stick maskingtape on side edge,0.116875,,,Single Saw,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,12,3,"place sheet, cut 1st pce, Qc",0.0325,,,SL,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,12,4,cut 11 times,0.068125,,,Single Saw,,,,,,,,,,,,,0.58,0.87,1.16,2.61,0.58,0.87,1.16,2.61,0.29,0.58,0.87,1.74,0.29,0.58,0.87,1.74,8.7
CUBIC,VL,SR1,Brake,subopticlens2,12,5,make a stake & wrap together,0.071875,,,BEAM2,,,,,,,,,,,,,3.2229,4.4129,4.8029,12.4387,3.8029,4.4129,4.8029,13.0187,2.9329,4.1229,4.5129,11.5687,2.9329,4.1229,4.5129,11.5687,48.5948
CUBIC,VL,SRE,Brake,subopticlens2,4,1,bring 4 sheets on cut table& equalize,0.029166667,,,B,,,,,,,,,,,,,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,6.6348
CUBIC,VL,SRE,Brake,subopticlens2,4,2,stick maskingtape on side edge,0.038958333,,,Single Saw,,,,,,,,,,,,,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,6.6348
CUBIC,VL,SRE,Brake,subopticlens2,4,3,"place sheet, cut 1st pce, Qc",0.010833333,,,C,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRE,Brake,subopticlens2,4,4,cut 11 times,0.022708333,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
