 Product ID , Description , Work Center , Option , Position , Activity , Length , Qty , Unit Time (min) , Total Time (min) 
B2SQSLED,-,Double Saw,saw1a,4,clean with air,8,1,0.26,0.26
B2SQSLED,-,Double Saw,saw1a,5,bring to cart,8,1,0.25,0.25
B2SQSLED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B2SQSLED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,12,1,0.3,0.3
B2SQSLED,-,Double Saw,saw1a,3,saw ,12,1,0.27,0.27
B2SQSLED,-,Double Saw,saw1a,4,clean with air,12,1,0.26,0.26
B2SQSLED,-,Double Saw,saw1a,5,bring to cart,12,1,0.25,0.25
B2SQWDLED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B2SQWDLED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,4,1,0.3,0.3
B2SQWDLED,-,Double Saw,saw1a,3,saw ,4,1,0.27,0.27
B2SQWDLED,-,Double Saw,saw1a,4,clean with air,4,1,0.26,0.26
B2SQWDLED,-,Double Saw,saw1a,5,bring to cart,4,1,0.25,0.25
B2SQWDLED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B2SQWDLED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,8,1,0.3,0.3
B2SQWDLED,-,Double Saw,saw1a,3,saw ,8,1,0.27,0.27
B2SQWDLED,-,Double Saw,saw1a,4,clean with air,8,1,0.26,0.26
B2SQWDLED,-,Double Saw,saw1a,5,bring to cart,8,1,0.25,0.25
B2SQWDLED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B2SQWDLED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,12,1,0.3,0.3
B2SQWDLED,-,Double Saw,saw1a,3,saw ,12,1,0.27,0.27
B2SQWDLED,-,Double Saw,saw1a,4,clean with air,12,1,0.26,0.26
B2SQWDLED,-,Double Saw,saw1a,5,bring to cart,12,1,0.25,0.25
B2SQWILED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B2SQWILED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,4,1,0.3,0.3
B2SQWILED,-,Double Saw,saw1a,3,saw ,4,1,0.27,0.27
B2SQWILED,-,Double Saw,saw1a,4,clean with air,4,1,0.26,0.26
B2SQWILED,-,Double Saw,saw1a,5,bring to cart,4,1,0.25,0.25
B2SQWILED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B2SQWILED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,8,1,0.3,0.3
B2SQWILED,-,Double Saw,saw1a,3,saw ,8,1,0.27,0.27
B2SQWILED,-,Double Saw,saw1a,4,clean with air,8,1,0.26,0.26
B2SQWILED,-,Double Saw,saw1a,5,bring to cart,8,1,0.25,0.25
B2SQWILED,-,Double Saw,saw1a,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B2SQWILED,-,Double Saw,saw1a,2,inspection & bring 2 sd extrusion to the saw,12,1,0.3,0.3
B2SQWILED,-,Double Saw,saw1a,3,saw ,12,1,0.27,0.27
B2SQWILED,-,Double Saw,saw1a,4,clean with air,12,1,0.26,0.26
B2SQWILED,-,Double Saw,saw1a,5,bring to cart,12,1,0.25,0.25
B3RLED,-,Double Saw,saw2c,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B3RLED,-,Double Saw,saw2c,2,wrap+place+wrap+place,4,1,0.756,0.756
B3RLED,-,Double Saw,saw2c,3,saw,4,1,0.186,0.186
B3RLED,-,Double Saw,saw2c,4,clean with air,4,1,0.246,0.246
B3RLED,-,Double Saw,saw2c,5,put  aside,4,1,0.226,0.226
B3RLED,-,Double Saw,saw2c,6,identify length,4,1,0.19,0.19
B3RLED,-,Double Saw,saw2c,1,bring 2 bundles of 20units to station,8,1,0.345,0.345
B3RLED,-,Double Saw,saw2c,2,wrap+place+wrap+place,8,1,0.756,0.756
B3RLED,-,Double Saw,saw2c,3,saw,8,1,0.186,0.186
B3RLED,-,Double Saw,saw2c,4,clean with air,8,1,0.246,0.246
B3RLED,-,Double Saw,saw2c,5,put  aside,8,1,0.226,0.226
B3RLED,-,Double Saw,saw2c,6,identify length,8,1,0.19,0.19
B3RLED,-,Double Saw,saw2c,1,bring 2 bundles of 20units to station,12,1,0.4,0.4
B3RLED,-,Double Saw,saw2c,2,wrap+place+wrap+place,12,1,0.756,0.756
B3RLED,-,Double Saw,saw2c,3,saw,12,1,0.186,0.186
B3RLED,-,Double Saw,saw2c,4,clean with air,12,1,0.246,0.246
B3RLED,-,Double Saw,saw2c,5,put  aside,12,1,0.226,0.226
B3RLED,-,Double Saw,saw2c,6,identify length,12,1,0.19,0.19
B3RLED,With Flanges,Double Saw,saw2c,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B3RLED,With Flanges,Double Saw,saw2c,2,wrap+place+wrap+place,4,1,0.756,0.756
B3RLED,With Flanges,Double Saw,saw2c,3,saw,4,1,0.186,0.186
B3RLED,With Flanges,Double Saw,saw2c,4,clean with air,4,1,0.246,0.246
B3RLED,With Flanges,Double Saw,saw2c,5,put  aside,4,1,0.226,0.226
B3RLED,With Flanges,Double Saw,saw2c,6,identify length,4,1,0.19,0.19
B3RLED,With Flanges,Double Saw,saw2c,1,bring 2 bundles of 20units to station,8,1,0.345,0.345
B3RLED,With Flanges,Double Saw,saw2c,2,wrap+place+wrap+place,8,1,0.756,0.756
B3RLED,With Flanges,Double Saw,saw2c,3,saw,8,1,0.186,0.186
B3RLED,With Flanges,Double Saw,saw2c,4,clean with air,8,1,0.246,0.246
B3RLED,With Flanges,Double Saw,saw2c,5,put  aside,8,1,0.226,0.226
B3RLED,With Flanges,Double Saw,saw2c,6,identify length,8,1,0.19,0.19
B3RLED,With Flanges,Double Saw,saw2c,1,bring 2 bundles of 20units to station,12,1,0.4,0.4
B3RLED,With Flanges,Double Saw,saw2c,2,wrap+place+wrap+place,12,1,0.756,0.756
B3RLED,With Flanges,Double Saw,saw2c,3,saw,12,1,0.186,0.186
B3RLED,With Flanges,Double Saw,saw2c,4,clean with air,12,1,0.246,0.246
B3RLED,With Flanges,Double Saw,saw2c,5,put  aside,12,1,0.226,0.226
B3RLED,With Flanges,Double Saw,saw2c,6,identify length,12,1,0.19,0.19
B6,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,4,1,0.1225,0.1225
B6,-,Double Saw,saw1c,2,saw (2 at a time),4,1,0.1464,0.1464
B6,-,Double Saw,saw1c,3,clean with air,4,1,0.101,0.101
B6,-,Double Saw,saw1c,4,bring on boggey,4,1,0.135,0.135
B6,-,Double Saw,saw1c,5,wrap 10 units together at both end,4,1,0.048,0.048
B6,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,8,1,0.1225,0.1225
B6,-,Double Saw,saw1c,2,saw (2 at a time),8,1,0.1464,0.1464
B6,-,Double Saw,saw1c,3,clean with air,8,1,0.101,0.101
B6,-,Double Saw,saw1c,4,bring on boggey,8,1,0.135,0.135
B6,-,Double Saw,saw1c,5,wrap 10 units together at both end,8,1,0.048,0.048
B6,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,12,1,0.1225,0.1225
B6,-,Double Saw,saw1c,2,saw (2 at a time),12,1,0.1464,0.1464
B6,-,Double Saw,saw1c,3,clean with air,12,1,0.101,0.101
B6,-,Double Saw,saw1c,4,bring on boggey,12,1,0.135,0.135
B6,-,Double Saw,saw1c,5,wrap 10 units together at both end,12,1,0.048,0.048
B6D,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,4,1,0.1225,0.1225
B6D,-,Double Saw,saw1c,2,saw (2 at a time),4,1,0.1464,0.1464
B6D,-,Double Saw,saw1c,3,clean with air,4,1,0.101,0.101
B6D,-,Double Saw,saw1c,4,bring on boggey,4,1,0.135,0.135
B6D,-,Double Saw,saw1c,5,wrap 10 units together at both end,4,1,0.048,0.048
B6D,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,8,1,0.1225,0.1225
B6D,-,Double Saw,saw1c,2,saw (2 at a time),8,1,0.1464,0.1464
B6D,-,Double Saw,saw1c,3,clean with air,8,1,0.101,0.101
B6D,-,Double Saw,saw1c,4,bring on boggey,8,1,0.135,0.135
B6D,-,Double Saw,saw1c,5,wrap 10 units together at both end,8,1,0.048,0.048
B6D,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,12,1,0.1225,0.1225
B6D,-,Double Saw,saw1c,2,saw (2 at a time),12,1,0.1464,0.1464
B6D,-,Double Saw,saw1c,3,clean with air,12,1,0.101,0.101
B6D,-,Double Saw,saw1c,4,bring on boggey,12,1,0.135,0.135
B6D,-,Double Saw,saw1c,5,wrap 10 units together at both end,12,1,0.048,0.048
B6DLED,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,4,1,0.1225,0.1225
B6DLED,-,Double Saw,saw1c,2,saw (2 at a time),4,1,0.1464,0.1464
B6DLED,-,Double Saw,saw1c,3,clean with air,4,1,0.101,0.101
B6DLED,-,Double Saw,saw1c,4,bring on boggey,4,1,0.135,0.135
B6DLED,-,Double Saw,saw1c,5,wrap 10 units together at both end,4,1,0.048,0.048
B6DLED,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,8,1,0.1225,0.1225
B6DLED,-,Double Saw,saw1c,2,saw (2 at a time),8,1,0.1464,0.1464
B6DLED,-,Double Saw,saw1c,3,clean with air,8,1,0.101,0.101
B6DLED,-,Double Saw,saw1c,4,bring on boggey,8,1,0.135,0.135
B6DLED,-,Double Saw,saw1c,5,wrap 10 units together at both end,8,1,0.048,0.048
B6DLED,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,12,1,0.1225,0.1225
B6DLED,-,Double Saw,saw1c,2,saw (2 at a time),12,1,0.1464,0.1464
B6DLED,-,Double Saw,saw1c,3,clean with air,12,1,0.101,0.101
B6DLED,-,Double Saw,saw1c,4,bring on boggey,12,1,0.135,0.135
B6DLED,-,Double Saw,saw1c,5,wrap 10 units together at both end,12,1,0.048,0.048
B6I,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,4,1,0.1225,0.1225
B6I,-,Double Saw,saw1c,2,saw (2 at a time),4,1,0.1464,0.1464
B6I,-,Double Saw,saw1c,3,clean with air,4,1,0.101,0.101
B6I,-,Double Saw,saw1c,4,bring on boggey,4,1,0.135,0.135
B6I,-,Double Saw,saw1c,5,wrap 10 units together at both end,4,1,0.048,0.048
B6I,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,8,1,0.1225,0.1225
B6I,-,Double Saw,saw1c,2,saw (2 at a time),8,1,0.1464,0.1464
B6I,-,Double Saw,saw1c,3,clean with air,8,1,0.101,0.101
B6I,-,Double Saw,saw1c,4,bring on boggey,8,1,0.135,0.135
B6I,-,Double Saw,saw1c,5,wrap 10 units together at both end,8,1,0.048,0.048
B6I,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,12,1,0.1225,0.1225
B6I,-,Double Saw,saw1c,2,saw (2 at a time),12,1,0.1464,0.1464
B6I,-,Double Saw,saw1c,3,clean with air,12,1,0.101,0.101
B6I,-,Double Saw,saw1c,4,bring on boggey,12,1,0.135,0.135
B6I,-,Double Saw,saw1c,5,wrap 10 units together at both end,12,1,0.048,0.048
B6ILED,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,4,1,0.1225,0.1225
B6ILED,-,Double Saw,saw1c,2,saw (2 at a time),4,1,0.1464,0.1464
B6ILED,-,Double Saw,saw1c,3,clean with air,4,1,0.101,0.101
B6ILED,-,Double Saw,saw1c,4,bring on boggey,4,1,0.135,0.135
B6ILED,-,Double Saw,saw1c,5,wrap 10 units together at both end,4,1,0.048,0.048
B6ILED,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,8,1,0.1225,0.1225
B6ILED,-,Double Saw,saw1c,2,saw (2 at a time),8,1,0.1464,0.1464
B6ILED,-,Double Saw,saw1c,3,clean with air,8,1,0.101,0.101
B6ILED,-,Double Saw,saw1c,4,bring on boggey,8,1,0.135,0.135
B6ILED,-,Double Saw,saw1c,5,wrap 10 units together at both end,8,1,0.048,0.048
B6ILED,-,Double Saw,saw1c,1,bring 2 extrusion at the saw,12,1,0.1225,0.1225
B6ILED,-,Double Saw,saw1c,2,saw (2 at a time),12,1,0.1464,0.1464
B6ILED,-,Double Saw,saw1c,3,clean with air,12,1,0.101,0.101
B6ILED,-,Double Saw,saw1c,4,bring on boggey,12,1,0.135,0.135
B6ILED,-,Double Saw,saw1c,5,wrap 10 units together at both end,12,1,0.048,0.048
B6R,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6R,Flangeless,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6R,Flangeless,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6R,Flangeless,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6R,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6R,Flangeless,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6R,Flangeless,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6R,Flangeless,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6R,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6R,Flangeless,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6R,Flangeless,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6R,Flangeless,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6R,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6R,Spackle Flange,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6R,Spackle Flange,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6R,Spackle Flange,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6R,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6R,Spackle Flange,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6R,Spackle Flange,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6R,Spackle Flange,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6R,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6R,Spackle Flange,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6R,Spackle Flange,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6R,Spackle Flange,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6R,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B6R,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,4,1,0.756,0.756
B6R,Spackle Flange,Double Saw,saw2a,3,saw,4,1,0.186,0.186
B6R,Spackle Flange,Double Saw,saw2a,4,clean with air,4,1,0.246,0.246
B6R,Spackle Flange,Double Saw,saw2a,5,put  aside,4,1,0.226,0.226
B6R,Spackle Flange,Double Saw,saw2a,6,identify length,4,1,0.19,0.19
B6R,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,8,1,0.345,0.345
B6R,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,8,1,0.756,0.756
B6R,Spackle Flange,Double Saw,saw2a,3,saw,8,1,0.186,0.186
B6R,Spackle Flange,Double Saw,saw2a,4,clean with air,8,1,0.246,0.246
B6R,Spackle Flange,Double Saw,saw2a,5,put  aside,8,1,0.226,0.226
B6R,Spackle Flange,Double Saw,saw2a,6,identify length,8,1,0.19,0.19
B6R,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,12,1,0.4,0.4
B6R,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,12,1,0.756,0.756
B6R,Spackle Flange,Double Saw,saw2a,3,saw,12,1,0.186,0.186
B6R,Spackle Flange,Double Saw,saw2a,4,clean with air,12,1,0.246,0.246
B6R,Spackle Flange,Double Saw,saw2a,5,put  aside,12,1,0.226,0.226
B6R,Spackle Flange,Double Saw,saw2a,6,identify length,12,1,0.19,0.19
B6R,With Flanges,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6R,With Flanges,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6R,With Flanges,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6R,With Flanges,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6R,With Flanges,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6R,With Flanges,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6R,With Flanges,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6R,With Flanges,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6R,With Flanges,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6R,With Flanges,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6R,With Flanges,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6R,With Flanges,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6R,With Flanges,Double Saw,saw2a,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B6R,With Flanges,Double Saw,saw2a,2,wrap+place+wrap+place,4,1,0.756,0.756
B6R,With Flanges,Double Saw,saw2a,3,saw,4,1,0.186,0.186
B6R,With Flanges,Double Saw,saw2a,4,clean with air,4,1,0.246,0.246
B6R,With Flanges,Double Saw,saw2a,5,put  aside,4,1,0.226,0.226
B6R,With Flanges,Double Saw,saw2a,6,identify length,4,1,0.19,0.19
B6R,With Flanges,Double Saw,saw2a,1,bring 2 bundles of 20units to station,8,1,0.345,0.345
B6R,With Flanges,Double Saw,saw2a,2,wrap+place+wrap+place,8,1,0.756,0.756
B6R,With Flanges,Double Saw,saw2a,3,saw,8,1,0.186,0.186
B6R,With Flanges,Double Saw,saw2a,4,clean with air,8,1,0.246,0.246
B6R,With Flanges,Double Saw,saw2a,5,put  aside,8,1,0.226,0.226
B6R,With Flanges,Double Saw,saw2a,6,identify length,8,1,0.19,0.19
B6R,With Flanges,Double Saw,saw2a,1,bring 2 bundles of 20units to station,12,1,0.4,0.4
B6R,With Flanges,Double Saw,saw2a,2,wrap+place+wrap+place,12,1,0.756,0.756
B6R,With Flanges,Double Saw,saw2a,3,saw,12,1,0.186,0.186
B6R,With Flanges,Double Saw,saw2a,4,clean with air,12,1,0.246,0.246
B6R,With Flanges,Double Saw,saw2a,5,put  aside,12,1,0.226,0.226
B6R,With Flanges,Double Saw,saw2a,6,identify length,12,1,0.19,0.19
B6RLED,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6RLED,Flangeless,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6RLED,Flangeless,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6RLED,Flangeless,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6RLED,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6RLED,Flangeless,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6RLED,Flangeless,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6RLED,Flangeless,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6RLED,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6RLED,Flangeless,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6RLED,Flangeless,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6RLED,Flangeless,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6RLED,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6RLED,Spackle Flange,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6RLED,Spackle Flange,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6RLED,Spackle Flange,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6RLED,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6RLED,Spackle Flange,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6RLED,Spackle Flange,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6RLED,Spackle Flange,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6RLED,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6RLED,Spackle Flange,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6RLED,Spackle Flange,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6RLED,Spackle Flange,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6RLED,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B6RLED,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,4,1,0.756,0.756
B6RLED,Spackle Flange,Double Saw,saw2a,3,saw,4,1,0.186,0.186
B6RLED,Spackle Flange,Double Saw,saw2a,4,clean with air,4,1,0.246,0.246
B6RLED,Spackle Flange,Double Saw,saw2a,5,put  aside,4,1,0.226,0.226
B6RLED,Spackle Flange,Double Saw,saw2a,6,identify length,4,1,0.19,0.19
B6RLED,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,8,1,0.345,0.345
B6RLED,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,8,1,0.756,0.756
B6RLED,Spackle Flange,Double Saw,saw2a,3,saw,8,1,0.186,0.186
B6RLED,Spackle Flange,Double Saw,saw2a,4,clean with air,8,1,0.246,0.246
B6RLED,Spackle Flange,Double Saw,saw2a,5,put  aside,8,1,0.226,0.226
B6RLED,Spackle Flange,Double Saw,saw2a,6,identify length,8,1,0.19,0.19
B6RLED,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,12,1,0.4,0.4
B6RLED,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,12,1,0.756,0.756
B6RLED,Spackle Flange,Double Saw,saw2a,3,saw,12,1,0.186,0.186
B6RLED,Spackle Flange,Double Saw,saw2a,4,clean with air,12,1,0.246,0.246
B6RLED,Spackle Flange,Double Saw,saw2a,5,put  aside,12,1,0.226,0.226
B6RLED,Spackle Flange,Double Saw,saw2a,6,identify length,12,1,0.19,0.19
B6RLED,With Flanges,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6RLED,With Flanges,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6RLED,With Flanges,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6RLED,With Flanges,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6RLED,With Flanges,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6RLED,With Flanges,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6RLED,With Flanges,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6RLED,With Flanges,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6RLED,With Flanges,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6RLED,With Flanges,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6RLED,With Flanges,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6RLED,With Flanges,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6RLED,With Flanges,Double Saw,saw2a,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B6RLED,With Flanges,Double Saw,saw2a,2,wrap+place+wrap+place,4,1,0.756,0.756
B6RLED,With Flanges,Double Saw,saw2a,3,saw,4,1,0.186,0.186
B6RLED,With Flanges,Double Saw,saw2a,4,clean with air,4,1,0.246,0.246
B6RLED,With Flanges,Double Saw,saw2a,5,put  aside,4,1,0.226,0.226
B6RLED,With Flanges,Double Saw,saw2a,6,identify length,4,1,0.19,0.19
B6RLED,With Flanges,Double Saw,saw2a,1,bring 2 bundles of 20units to station,8,1,0.345,0.345
B6RLED,With Flanges,Double Saw,saw2a,2,wrap+place+wrap+place,8,1,0.756,0.756
B6RLED,With Flanges,Double Saw,saw2a,3,saw,8,1,0.186,0.186
B6RLED,With Flanges,Double Saw,saw2a,4,clean with air,8,1,0.246,0.246
B6RLED,With Flanges,Double Saw,saw2a,5,put  aside,8,1,0.226,0.226
B6RLED,With Flanges,Double Saw,saw2a,6,identify length,8,1,0.19,0.19
B6RLED,With Flanges,Double Saw,saw2a,1,bring 2 bundles of 20units to station,12,1,0.4,0.4
B6RLED,With Flanges,Double Saw,saw2a,2,wrap+place+wrap+place,12,1,0.756,0.756
B6RLED,With Flanges,Double Saw,saw2a,3,saw,12,1,0.186,0.186
B6RLED,With Flanges,Double Saw,saw2a,4,clean with air,12,1,0.246,0.246
B6RLED,With Flanges,Double Saw,saw2a,5,put  aside,12,1,0.226,0.226
B6RLED,With Flanges,Double Saw,saw2a,6,identify length,12,1,0.19,0.19
B6RV,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6RV,Flangeless,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6RV,Flangeless,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6RV,Flangeless,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6RV,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6RV,Flangeless,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6RV,Flangeless,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6RV,Flangeless,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6RV,Flangeless,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6RV,Flangeless,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6RV,Flangeless,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6RV,Flangeless,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6RV,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,4,1,0.3,0.3
B6RV,Spackle Flange,Double Saw,saw1b,2,saw,4,1,0.27,0.27
B6RV,Spackle Flange,Double Saw,saw1b,3,clean with air,4,1,0.26,0.26
B6RV,Spackle Flange,Double Saw,saw1b,4,bring to cart,4,1,0.25,0.25
B6RV,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,8,1,0.3,0.3
B6RV,Spackle Flange,Double Saw,saw1b,2,saw,8,1,0.27,0.27
B6RV,Spackle Flange,Double Saw,saw1b,3,clean with air,8,1,0.26,0.26
B6RV,Spackle Flange,Double Saw,saw1b,4,bring to cart,8,1,0.25,0.25
B6RV,Spackle Flange,Double Saw,saw1b,1,inspection & bring extrusion to the saw,12,1,0.3,0.3
B6RV,Spackle Flange,Double Saw,saw1b,2,saw,12,1,0.27,0.27
B6RV,Spackle Flange,Double Saw,saw1b,3,clean with air,12,1,0.26,0.26
B6RV,Spackle Flange,Double Saw,saw1b,4,bring to cart,12,1,0.25,0.25
B6RV,Spackle Flange,Double Saw,saw2a,1,bring 2 bundles of 20units to station,4,1,0.345,0.345
B6RV,Spackle Flange,Double Saw,saw2a,2,wrap+place+wrap+place,4,1,0.756,0.756
B6RV,Spackle Flange,Double Saw,saw2a,3,saw,4,1,0.186,0.186
B6RV,Spackle Flange,Double Saw,saw2a,4,clean with air,4,1,0.246,0.246
